COUNTRY_WB,YEAR,Escrow Account,GDP_GROWTH,INFLATION,CURRENT_ACCOUNT,imf_borrowing_ratio,prgt_ratio,overdue_ratio,sdr_to_quota_ratio,sdr_utilization_ratio,TOTAL_RESERVES,SHORT_TERM_DEBT_RESERVES,DISASTER_COUNT,CLIMATE_DEATHS,CLIMATE_AFFECTED,CLIMATE_DAMAGE,LOG_CLIMATE_DEATHS,LOG_CLIMATE_AFFECTED,LOG_CLIMATE_DAMAGE,FX_VOLATILITY,GDP_GROWTH_LAG1,SHORT_TERM_DEBT_RESERVES_LAG1,FX_VOLATILITY_LAG1,CLIMATE_DAMAGE_LAG1,CLIMATE_AFFECTED_LAG1,CLIMATE_DAMAGE_X_GDP,RESERVES_X_FX,RESERVE_COVERAGE,IMF_DEPENDENCE_RISK,TOTAL_RESERVES_PCT,SHORT_TERM_DEBT_PCT,RESERVE_ADEQUACY_RISK,MACROECONOMIC_RISK,CLIMATE_VULNERABILITY_RISK,MARKET_VULNERABILITY_RISK,SOVEREIGN_RISK_SCORE,ADJUSTED_RISK_SCORE,ML_WEIGHTED_RISK_SCORE,IMF_FLAG,PRGT_FLAG,RESERVE_FLAG,FX_FLAG,GDP_FLAG,DISTRESS_SIGNAL_COUNT,DISTRESS,DISTRESS_NEXT_YEAR,PD,RISK_CATEGORY
Afghanistan,2017,-0.06191586315688352,-0.06914855077775564,-0.11114174883365502,-1.1292906659106963,-0.3495157281944418,-0.22792727180369637,-0.08994172213684518,-0.008344492584865883,-0.4774002883839322,-0.22039925954373488,-0.17497831110817916,0.5185560620402954,-0.03225651232702499,-0.0953986241496365,-0.10435623005714748,1.561268111536848,0.7873189501430983,-0.49097208006925236,-0.20499215988143493,-0.08752322144094127,-0.1614161860709807,-0.23419592972683714,-0.10342782914254034,-0.09490620962755661,-0.27325777434878024,-0.09114905060214486,-0.10783599392016163,-0.2306259006207563,0.6468151757744518,0.10431604594500522,-0.2712495649147233,0.36243248928493227,0.5940427609127473,-0.18998523549480706,-0.0823570529363386,-0.014717071551430008,-0.031158273053735367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03206902766288073,Stable
Afghanistan,2018,-0.06191586315688352,-0.33363667384076146,-0.3022007171590071,-1.3090585338031475,-0.35567544650813193,-0.24562767063300828,-0.08994172213684518,-0.008344492584865883,-0.5978536666640707,-0.21986974138154367,-0.17732811583873165,0.8596301385608468,-0.032675403834179606,1.528253312252861,-0.10435623005714748,1.5520135338726087,2.04122285595239,-0.49097208006925236,0.03058241056099181,-0.26903993963598094,-0.16200248743590046,-0.020981699787434388,-0.10342782914254034,1.124053351887835,-0.27325777434878024,-0.0754266610562978,-0.10783583612265513,-0.2594885997053844,0.6490428123912286,0.101253045596937,-0.2738948833971458,0.44683149682830064,0.9904736120791483,-0.07337285263886992,-0.03998120972827486,0.06306427245246746,0.04604270121333916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.13266269433960368,Vulnerable
Afghanistan,2019,-0.06191586315688352,0.16029132854417016,-0.22857495654904444,-1.2123270533538422,-0.3541949354343431,-0.24137331432274758,-0.08994172213684518,-0.008344492584865883,-0.6879316731142513,-0.21846274768068255,-0.17890524312800662,1.5417782916019498,-0.01801420108376806,-0.0809509851750147,-0.10435623005714748,1.8010451506841003,1.2252383945577168,-0.49097208006925236,-0.27670115780740767,0.036445504459476454,-0.1634849173523727,-0.1963032407070001,-0.10342782914254034,0.3224756224799561,-0.27325777434878024,-0.08980029566222435,-0.10783571206247784,-0.27635722751861064,0.652384267316394,0.09791159067177167,-0.27723633832231115,0.27448692275354253,1.0192724391936285,-0.22780320046770713,-0.1267274608887716,-0.012127470880531576,-0.0340494521397806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.029755929237003407,Stable
Afghanistan,2020,-0.06191586315688352,-0.9759682220196257,-0.08364836987128844,-0.907929809089129,-0.07632925005705221,0.5570939534461403,-0.08994172213684518,-0.008344492584865883,-0.7336645057251637,-0.21243463368805568,-0.1810971112547231,1.5417782916019498,0.010260975649168488,-0.09050352604871104,-0.10435623005714748,2.0771624713542964,1.061186282817397,-0.49097208006925236,0.0515522890059009,-0.6950483391590501,-0.16518797034317684,-0.023013643482400044,-0.10342782914254034,-0.0872901821084527,-0.27325777434878024,-0.07106374611846057,-0.10783550828593234,-0.07023720341155736,0.6688130873651236,0.09067177166724678,-0.2890706578489384,0.6000832204124887,1.0472887414260976,-0.06477241112441111,0.04400073700689547,0.14432953744881571,0.11628528227446108,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.11792456044656545,Vulnerable
Afghanistan,2021,-0.06191586315688352,-4.312106000780742,-0.10423467953768455,-0.907929809089129,0.2690893332382547,1.5496793893408616,-0.08994172213684518,-0.008343455181615726,-0.3653721366323688,-0.2353830686123687,-0.08958306454314315,0.5185560620402954,0.024922178399580032,1.2311580400565083,-0.10435623005714748,2.1750540232413558,2.005684268863282,-0.49097208006925236,0.029169065316189555,-3.4918501608272385,-0.10567718133217623,0.043773248700160694,-0.10342782914254034,0.9022931403004453,-0.27325777434878024,-0.09114905060214486,-0.10783724506364155,0.2710222817256573,0.5001044204664115,0.49993038635572573,-8.701705534286397e-05,1.705267043444062,1.05208056851892,-0.030206999613476795,0.4864988271252249,0.5430570012645944,0.5004672492394462,0.0,0.75,0.0,0.0,1.0,1.75,0.75,1,0.8301724904832453,Crisis
Afghanistan,2022,-0.06191586315688352,-1.681573080287547,0.2725814263671464,-0.907929809089129,0.31229946011626786,1.6738468334114993,-0.08994172213684518,-0.008342417778365566,-0.007355484136274923,-0.2353830686123687,-0.08958306454314315,1.8828523681225011,0.2484007974665674,-0.02024695545107008,-0.10435623005714748,2.815087419530365,1.503251008196007,-0.49097208006925236,-0.26332650265527685,-2.348638358707692,-0.08568768496477004,-0.18640157608716465,-0.10342782914254034,0.2937087429711086,-0.27325777434878024,-0.09114905060214486,-0.10783724506364155,0.3761013338952563,0.5001044204664115,0.49993038635572573,-8.701705534286397e-05,0.9540281052479408,1.427554678944905,-0.17645478359921,0.288396909622161,0.4023126865544355,0.34832233783981836,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0,0.651494020183017,Crisis
Afghanistan,2023,-0.06191586315688352,-0.13810378037575843,-0.5337157566645088,-0.907929809089129,0.3066547021760695,1.657626210690104,-0.08994172213684518,-0.008342417778365566,-0.026432353983633465,-0.2353830686123687,-0.08958306454314315,1.5417782916019498,0.3070456084682136,-0.04761401939142103,-0.05801590761275427,2.8995545514087118,1.425269592761649,1.950418868641383,-0.3301198919196872,-0.526475185394028,-0.08568768496477004,-0.31247266996582745,-0.06864323914778796,-0.03991232061525425,0.7893397191103657,-0.09114905060214486,-0.10783724506364155,0.3679128837934659,0.5001044204664115,0.49993038635572573,-8.701705534286397e-05,0.17077261093345955,1.9542553261034232,-0.20985147823141517,0.08218674986004185,0.26939360748438,0.2119537801063473,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.3627427855986934,Distressed
Afghanistan,2024,-0.06191586315688352,-0.13810378037575843,-0.6196512621658143,-0.907929809089129,0.2986332040505244,1.6345758520860163,-0.08994172213684518,-0.008342417778365566,-0.055698794678926064,-0.2353830686123687,-0.08958306454314315,1.5417782916019498,0.32484849752228473,-0.019704018316572154,-0.10435623005714748,2.922491692523896,1.5044964247912096,-0.49097208006925236,-0.23942374587731313,-0.1391351716035075,-0.08568768496477004,-0.2599609119304273,-0.09183296581095621,-0.025811250871801385,-0.27325777434878024,-0.09114905060214486,-0.10783724506364155,0.35584522430848076,0.5001044204664115,0.49993038635572573,-8.701705534286397e-05,0.14212744243302436,1.3694485822119506,-0.16450340521022813,0.08334556111898353,0.21195586322828025,0.16617366800261182,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.40513974836649586,Distressed
Albania,2007,-0.06191586315688352,0.6299280107595044,-0.2008894752214372,-0.5410244958263982,0.34226454408937124,1.598700775726314,-0.08994172213684518,-0.008345530926739675,0.16992616578046615,-0.24955578432105102,-0.09672754347901809,0.17748198551974395,-0.05382942494548769,-0.09668039860811875,-0.10435623005714748,-0.6522289651315517,0.10545796007499583,-0.49097208006925236,-0.20499215988143493,0.48787317215600073,-0.09056943921109724,-0.20240872781744226,-0.10342782914254034,-0.09586824556450264,-0.27325777434878024,-0.09114905060214486,-0.10783721834786375,0.4025208465065133,0.2915767490428124,0.25134006265227987,-0.02011834319526626,-0.0965976633848478,-0.21506527490151606,-0.1508598516802265,0.0337362470615432,0.008856094865237273,-0.013039318141460685,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.25693167464329314,Vulnerable
Albania,2008,-0.06191586315688352,0.7037656369422601,-0.18383884317005986,-0.8713963122412818,0.26984072604403425,1.3099592105978455,-0.08994172213684518,-0.008345530926739675,0.16992616578046615,-0.24855010790501766,0.0037041148241814016,-0.504666167521359,-0.05382942494548769,-0.09670747326575661,-0.10435623005714748,-0.6522289651315517,-0.8486171474902166,-0.49097208006925236,0.7096816026538194,0.6874174393127827,-0.020265935004852145,0.5001320726308454,-0.10342782914254034,-0.09588179282234549,-0.27325777434878024,-0.0783073970452455,-0.10783742326903058,0.3302877698717522,0.3063348416289593,0.8585102680125305,0.2760877131917856,-0.005402722623679394,-0.6241210900530949,0.3566928587390004,0.2394164047947147,0.15306265530993374,0.16972040863549487,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.6509888641027678,Crisis
Albania,2009,-0.06191586315688352,-0.06121117313447231,-0.23013206656074295,-0.8599975787779671,0.19631664934511853,1.018055972160313,-0.08994172213684518,-0.00834449855752295,0.34115464061268663,-0.24852446026161276,-0.0753892599988422,0.17748198551974395,-0.05382942494548769,-0.09589523353662074,-0.10435623005714748,-0.6522289651315517,0.7033524766701024,-0.49097208006925236,-0.20499215988143493,0.13002500047455606,-0.053535436732258454,0.03177153899865363,-0.10342782914254034,-0.09527893984833921,-0.27325777434878024,-0.09114905060214486,-0.10783728917277095,0.29144820828475,0.3066132962060564,0.7657848938391925,0.22958579881656804,0.23035889511723218,-0.06559164575273944,-0.14019070994013857,0.15280054806960292,0.13096132868736868,0.11723037494025648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.42553377703018247,Distressed
Albania,2010,-0.06191586315688352,-0.009974041164960047,-0.17038811938254442,-0.6000882677911097,0.08450207025107652,0.6986683133233433,-0.08994172213684518,-0.008343466188306226,0.46369146751660895,-0.24766968368286393,-0.07322761707215711,-0.16359209100080752,-0.05382942494548769,-0.09502282790162297,-0.10435623005714748,-0.6522289651315517,0.83174178635368,-0.49097208006925236,1.5007501619185468,-0.023374587043711214,-0.0711124483910062,1.1071666943177256,-0.10342782914254034,-0.09442094685162616,-0.27325777434878024,-0.06572580095733008,-0.10783729503495564,0.2297153325531755,0.31635920640445525,0.7688478941872607,0.22624434389140274,0.14655806319117512,-0.11876283746198289,0.7137612724231949,0.32906975301473707,0.28428649396706507,0.3102250914724744,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.29118488889842037,Vulnerable
Albania,2011,-0.06191586315688352,-0.10243898412504818,-0.17913021604711,-0.7118470642820008,-0.016763958427562255,0.4230303798537144,-0.08994172213684518,-0.008343466188306226,0.44238734396658974,-0.24801438605905385,-0.013475415198160826,-0.504666167521359,-0.05382942494548769,-0.09670747326575661,-0.10435623005714748,-0.6522289651315517,-0.8486171474902166,-0.49097208006925236,1.802636357514508,-0.0801297978180684,-0.027691455913677457,1.7753473222686524,-0.10342782914254034,-0.09546709620726751,-0.27325777434878024,-0.06217427491385224,-0.10783740373790261,0.1500737154135181,0.3119039331709015,0.8440306300034807,0.2660633484162896,0.21171861078664633,-0.6241210900530949,0.8945804711581735,0.3806090364436569,0.2801360237939817,0.32578825927281074,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0.33789103880668553,Distressed
Albania,2012,-0.06191586315688352,-0.37084821077730795,-0.24046858089258857,-0.5348279579909325,-0.17094857297167176,0.06160548407067833,-0.08994172213684518,-0.008343855047371378,0.4737708483614294,-0.24737524145239254,0.03343909687774514,-0.16359209100080752,-0.05278219617760115,-0.06903115656927541,-0.10435623005714748,0.201716026441497,1.3243893199826529,-0.49097208006925236,-0.05073244777641376,-0.3054094797399182,0.02215709371933977,0.4303641410684366,-0.10342782914254034,-0.07511610442558249,-0.27325777434878024,-0.08823783872200648,-0.10783745031122195,0.05322843645524389,0.3191437521754264,0.8827358162199791,0.2817960320222763,0.2217358626252173,0.2178852938385225,-0.008646675449334309,0.1370284139133508,0.145114101905868,0.1453144297090574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2604954256843404,Vulnerable
Albania,2013,-0.06191586315688352,-0.2396544813853029,-0.24459616401857928,-0.46631267462223447,-0.2440134511549032,-0.1117356327003236,-0.08994172213684518,-0.008343855047371378,1.076787686293976,-0.24651308182105616,0.056754365271413136,-0.16359209100080752,-0.05382942494548769,-0.09637054419292988,-0.10435623005714748,-0.6522289651315517,0.5485128956368555,-0.49097208006925236,-0.20499215988143493,-0.27399705753912107,0.05229796670050469,-0.16273231700819066,-0.10342782914254034,-0.0887115302963058,-0.27325777434878024,-0.09114905060214486,-0.10783746714729413,0.12455060505090657,0.3291681169509224,0.8999303863557258,0.2853811347024017,0.15379033066298603,-0.18957006014118905,-0.0741188973050109,0.12240079327782083,0.09120370793591984,0.09217138952367626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2575821633762297,Vulnerable
Albania,2014,-0.06191586315688352,-0.14295107940761387,-0.2582895984825003,-0.5662027609822959,0.06888866340585831,-0.25396261699046346,-0.08994172213684518,-0.008343855047371378,1.5608233926694481,-0.2470502445878997,0.0834060017859286,-0.504666167521359,-0.05382942494548769,-0.09670747326575661,-0.10435623005714748,-0.6522289651315517,-0.8486171474902166,-0.49097208006925236,-0.32083937046674804,-0.16826908994809714,0.07983622694437509,-0.29064882964654876,-0.10342782914254034,-0.09580427240246703,-0.27325777434878024,-0.09226181878139407,-0.10783748300405882,0.2554927723801253,0.32359902540898017,0.9138531152105813,0.29512704490080055,0.15028808063580315,-0.6241210900530949,-0.11871668434040972,0.1455478033940798,0.06858091404936234,0.06848445685439469,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.3527473873096877,Distressed
Albania,2015,-0.06191586315688352,-0.14522313967839903,-0.24641665553492595,-0.4173068670041432,0.8792021216706741,-0.35545980433795465,-0.08994172213684518,-0.008343855047371378,3.206361217375444,-0.24469965763089996,0.035667366895371304,0.17748198551974395,-0.05361997919191038,-0.09161743762983855,-0.10435623005714748,-0.32187794791764085,1.0263542453387329,-0.49097208006925236,-0.20499215988143493,-0.14571151948799035,0.04897906734327337,-0.2318220950938111,-0.10342782914254034,-0.09206823973958668,-0.27325777434878024,-0.09114905060214486,-0.1078374520638608,0.7263635915047895,0.35033066481030284,0.8835711799512704,0.2666202575704838,0.10537111704920543,0.09774655071789591,-0.08466239649303181,0.2534231424078617,0.23785548323886513,0.2052658027165624,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0,0.5182891388990176,Distressed
Albania,2016,-0.06191586315688352,0.15980728366450414,-0.2736818923869761,-0.34673069013714114,0.5786636607949045,-0.4514696519151887,-0.08994172213684518,-0.008344809083501686,2.815305765203393,-0.24484804254437856,0.0467041420341568,-0.16359209100080752,-0.05320108768475577,-0.09616598011299937,-0.10435623005714748,0.008473069296269979,0.6319990941093466,-0.49097208006925236,-0.3301198919196872,0.08336424205523799,0.0449367392217824,-0.29777033354562693,-0.10342782914254034,-0.09420870647875504,-0.27325777434878024,-0.09240367538209326,-0.1078374602793,0.5688426485725524,0.34893839192481724,0.8918552036199096,0.27145840584754616,-0.0289194953047797,-0.00352300191611081,-0.1417078749427652,0.16741842104313842,0.1503242787472135,0.1254971645896592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4814374955077794,Distressed
Albania,2017,-0.06191586315688352,0.04627400962289625,-0.2424421275278884,-0.33978261689352207,0.9309085178689069,-0.4675767520703995,-0.08994172213684518,-0.008344809083501686,3.1168830009744584,-0.24246958489088077,0.04577485690862533,0.17748198551974395,-0.05236330467044653,-0.0941802645559327,-0.10245563618730831,0.33882408651018076,0.903120775255212,1.315866349546878,-0.20499215988143493,0.07443795410412876,0.047082011867628476,-0.23419592972683714,-0.10200118005980625,-0.09385629714473669,0.8656909961887611,-0.09114905060214486,-0.10783745961594551,0.6963856471105239,0.36898712147580925,0.8915767490428124,0.26129481378350156,0.01702215991424581,0.6838232992080038,-0.07960865148640481,0.22377349233046662,0.26977847301822033,0.23028651756039442,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.4216480712736491,Distressed
Albania,2018,-0.06191586315688352,0.11671406323784969,-0.24062376530146037,-0.2850294416477073,0.920085001426226,-0.4776436896674062,-0.08994172213684518,-0.008344809083501686,1.9074737926580103,-0.24096125059483223,-0.09727168075385088,-0.16359209100080752,-0.05382942494548769,-0.09661120781637755,-0.10435623005714748,-0.6522289651315517,0.3281695540247929,-0.49097208006925236,-0.2613989670431477,0.09897797837611691,-0.057808220426349435,-0.24503662273657087,-0.10295227944829564,-0.09518404883340449,-0.27325777434878024,-0.0908691267356922,-0.10783721616335575,0.45032571463929666,0.3815175774451793,0.25050469892098853,-0.06550643926209537,-0.024102795630534246,-0.24465589554420467,-0.1793353238984993,0.04534528896204193,0.016345170511417272,-0.010357973563330252,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.24263257907532787,Vulnerable
Albania,2019,-0.06191586315688352,-0.17518243334226835,-0.26772325641052475,-0.3679616036750761,0.8744613513983603,-0.48126778720232866,-0.08994172213684518,-0.008344809083501686,1.2296680395490596,-0.24160341920461345,-0.10107561365844857,0.5185560620402954,-0.04314769151304499,-0.07169951449425138,0.05473842533950202,1.2309170943229375,1.306544866108739,2.195495341280923,4.786239010465451e-05,-0.10310270292505791,-0.09527411712932343,-0.05862199870711076,0.01599391991778465,-0.0770947566960725,0.7905977528297988,-0.08527695120141157,-0.10783720023228009,0.30491501450494884,0.37539157674904283,0.24326487991646362,-0.06606334841628961,0.09180692686893989,1.3128783409382236,-0.05051387563417196,0.07003617933085679,0.19432039549159347,0.15503157889603691,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0,0.21894494967907666,Vulnerable
